section	rva	line	file	function	symbol_index
.text	0x2FECA	293	D:\nt\private\crt32st\startup\stdargv.c		
.text	0x2FED1	295	D:\nt\private\crt32st\startup\stdargv.c		
.text	0x2FEDA	297	D:\nt\private\crt32st\startup\stdargv.c		
.text	0x2FEE6	301	D:\nt\private\crt32st\startup\stdargv.c		
.text	0x2FEEA	302	D:\nt\private\crt32st\startup\stdargv.c		
.text	0x2FEEE	303	D:\nt\private\crt32st\startup\stdargv.c		
.text	0x2FEF2	304	D:\nt\private\crt32st\startup\stdargv.c		
.text	0x2FEF7	305	D:\nt\private\crt32st\startup\stdargv.c		
.text	0x2FF01	308	D:\nt\private\crt32st\startup\stdargv.c		
.text	0x2FF13	312	D:\nt\private\crt32st\startup\stdargv.c		
.text	0x2FF1B	313	D:\nt\private\crt32st\startup\stdargv.c		
.text	0x2FF1F	314	D:\nt\private\crt32st\startup\stdargv.c		
.text	0x2FF2C	317	D:\nt\private\crt32st\startup\stdargv.c		
.text	0x2FF30	318	D:\nt\private\crt32st\startup\stdargv.c		
.text	0x2FF36	322	D:\nt\private\crt32st\startup\stdargv.c		
.text	0x2FF3A	323	D:\nt\private\crt32st\startup\stdargv.c		
.text	0x2FF3E	324	D:\nt\private\crt32st\startup\stdargv.c		
.text	0x2FF46	325	D:\nt\private\crt32st\startup\stdargv.c		
.text	0x2FF4E	328	D:\nt\private\crt32st\startup\stdargv.c		
.text	0x2FF52	329	D:\nt\private\crt32st\startup\stdargv.c		
.text	0x2FF58	330	D:\nt\private\crt32st\startup\stdargv.c		
.text	0x2FF5D	331	D:\nt\private\crt32st\startup\stdargv.c		
.text	0x2FF70	83	D:\nt\private\crt32st\startup\stdenvp.c		
.text	0x2FF79	123	D:\nt\private\crt32st\startup\stdenvp.c		
.text	0x2FF7B	124	D:\nt\private\crt32st\startup\stdenvp.c		
.text	0x2FF81	128	D:\nt\private\crt32st\startup\stdenvp.c		
.text	0x2FF88	130	D:\nt\private\crt32st\startup\stdenvp.c		
.text	0x2FF89	131	D:\nt\private\crt32st\startup\stdenvp.c		
.text	0x2FF9C	134	D:\nt\private\crt32st\startup\stdenvp.c		
.text	0x2FFB3	137	D:\nt\private\crt32st\startup\stdenvp.c		
.text	0x2FFBB	138	D:\nt\private\crt32st\startup\stdenvp.c		
.text	0x2FFC0	140	D:\nt\private\crt32st\startup\stdenvp.c		
.text	0x2FFDE	141	D:\nt\private\crt32st\startup\stdenvp.c		
.text	0x30003	142	D:\nt\private\crt32st\startup\stdenvp.c		
.text	0x30015	143	D:\nt\private\crt32st\startup\stdenvp.c		
.text	0x3001E	153	D:\nt\private\crt32st\startup\stdenvp.c		
.text	0x3003B	146	D:\nt\private\crt32st\startup\stdenvp.c		
.text	0x30040	147	D:\nt\private\crt32st\startup\stdenvp.c		
.text	0x3004A	148	D:\nt\private\crt32st\startup\stdenvp.c		
.text	0x30050	155	D:\nt\private\crt32st\startup\stdenvp.c		
.text	0x30056	157	D:\nt\private\crt32st\startup\stdenvp.c		
.text	0x30068	160	D:\nt\private\crt32st\startup\stdenvp.c		
.text	0x3006E	169	D:\nt\private\crt32st\startup\stdenvp.c		
.text	0x30080	104	D:\nt\private\crt32st\lowio\open.c		
.text	0x30083	109	D:\nt\private\crt32st\lowio\open.c		
.text	0x30093	110	D:\nt\private\crt32st\lowio\open.c		
.text	0x30098	148	D:\nt\private\crt32st\lowio\open.c		
.text	0x300A4	175	D:\nt\private\crt32st\lowio\open.c		
.text	0x300AB	176	D:\nt\private\crt32st\lowio\open.c		
.text	0x300B2	177	D:\nt\private\crt32st\lowio\open.c		
.text	0x300B9	184	D:\nt\private\crt32st\lowio\open.c		
.text	0x300BF	187	D:\nt\private\crt32st\lowio\open.c		
.text	0x300E9	314	D:\nt\private\crt32st\lowio\open.c		
.text	0x300EE	329	D:\nt\private\crt32st\lowio\open.c		
.text	0x300F6	325	D:\nt\private\crt32st\lowio\open.c		
.text	0x300F8	317	D:\nt\private\crt32st\lowio\open.c		
.text	0x300FD	318	D:\nt\private\crt32st\lowio\open.c		
.text	0x30100	320	D:\nt\private\crt32st\lowio\open.c		
.text	0x30105	321	D:\nt\private\crt32st\lowio\open.c		
.text	0x30108	323	D:\nt\private\crt32st\lowio\open.c		
.text	0x3010D	331	D:\nt\private\crt32st\lowio\open.c		
.text	0x30110	353	D:\nt\private\crt32st\lowio\open.c		
.text	0x30124	350	D:\nt\private\crt32st\lowio\open.c		
.text	0x30128	334	D:\nt\private\crt32st\lowio\open.c		
.text	0x3012A	335	D:\nt\private\crt32st\lowio\open.c		
.text	0x3012C	338	D:\nt\private\crt32st\lowio\open.c		
.text	0x30131	339	D:\nt\private\crt32st\lowio\open.c		
.text	0x30134	342	D:\nt\private\crt32st\lowio\open.c		
.text	0x30139	343	D:\nt\private\crt32st\lowio\open.c		
.text	0x3013C	346	D:\nt\private\crt32st\lowio\open.c		
.text	0x30141	360	D:\nt\private\crt32st\lowio\open.c		
.text	0x3014E	361	D:\nt\private\crt32st\lowio\open.c		
.text	0x30162	369	D:\nt\private\crt32st\lowio\open.c		
.text	0x3016D	370	D:\nt\private\crt32st\lowio\open.c		
.text	0x30177	371	D:\nt\private\crt32st\lowio\open.c		
.text	0x30188	378	D:\nt\private\crt32st\lowio\open.c		
.text	0x3018B	386	D:\nt\private\crt32st\lowio\open.c		
.text	0x301AF	390	D:\nt\private\crt32st\lowio\open.c		
.text	0x301B5	395	D:\nt\private\crt32st\lowio\open.c		
.text	0x301BD	401	D:\nt\private\crt32st\lowio\open.c		
.text	0x301CD	402	D:\nt\private\crt32st\lowio\open.c		
.text	0x301D7	404	D:\nt\private\crt32st\lowio\open.c		
.text	0x301DA	411	D:\nt\private\crt32st\lowio\open.c		
.text	0x301E3	414	D:\nt\private\crt32st\lowio\open.c		
.text	0x301F6	419	D:\nt\private\crt32st\lowio\open.c		
.text	0x30218	423	D:\nt\private\crt32st\lowio\open.c		
.text	0x30226	429	D:\nt\private\crt32st\lowio\open.c		
.text	0x3022F	430	D:\nt\private\crt32st\lowio\open.c		
.text	0x30240	440	D:\nt\private\crt32st\lowio\open.c		
.text	0x3024A	454	D:\nt\private\crt32st\lowio\open.c		
.text	0x3028C	475	D:\nt\private\crt32st\lowio\open.c		
.text	0x302A2	484	D:\nt\private\crt32st\lowio\open.c		
.text	0x302A7	485	D:\nt\private\crt32st\lowio\open.c		
.text	0x302AB	486	D:\nt\private\crt32st\lowio\open.c		
.text	0x302B5	487	D:\nt\private\crt32st\lowio\open.c		
.text	0x302B9	493	D:\nt\private\crt32st\lowio\open.c		
.text	0x302C8	516	D:\nt\private\crt32st\lowio\open.c		
.text	0x302D5	519	D:\nt\private\crt32st\lowio\open.c		
.text	0x302E5	525	D:\nt\private\crt32st\lowio\open.c		
.text	0x302F9	528	D:\nt\private\crt32st\lowio\open.c		
.text	0x30308	535	D:\nt\private\crt32st\lowio\open.c		
.text	0x30320	538	D:\nt\private\crt32st\lowio\open.c		
.text	0x3032D	546	D:\nt\private\crt32st\lowio\open.c		
.text	0x3033D	557	D:\nt\private\crt32st\lowio\open.c		
.text	0x30344	558	D:\nt\private\crt32st\lowio\open.c		
.text	0x30354	559	D:\nt\private\crt32st\lowio\open.c		
.text	0x3035B	561	D:\nt\private\crt32st\lowio\open.c		
.text	0x30361	562	D:\nt\private\crt32st\lowio\open.c		
.text	0x30368	567	D:\nt\private\crt32st\lowio\open.c		
.text	0x30370	465	D:\nt\private\crt32st\lowio\open.c		
.text	0x3037E	468	D:\nt\private\crt32st\lowio\open.c		
.text	0x30383	568	D:\nt\private\crt32st\lowio\open.c		
.text	0x303A2	58	D:\nt\private\crt32st\dos\access.c		
.text	0x303A6	79	D:\nt\private\crt32st\dos\access.c		
.text	0x303B8	81	D:\nt\private\crt32st\dos\access.c		
.text	0x303C6	82	D:\nt\private\crt32st\dos\access.c		
.text	0x303CE	106	D:\nt\private\crt32st\dos\access.c		
.text	0x303DC	108	D:\nt\private\crt32st\dos\access.c		
.text	0x303E6	109	D:\nt\private\crt32st\dos\access.c		
.text	0x303F2	114	D:\nt\private\crt32st\dos\access.c		
.text	0x303F4	116	D:\nt\private\crt32st\dos\access.c		
.text	0x30402	123	D:\nt\private\crt32st\lowio\chsize.c		
.text	0x30411	129	D:\nt\private\crt32st\lowio\chsize.c		
.text	0x3041A	131	D:\nt\private\crt32st\lowio\chsize.c		
.text	0x30421	133	D:\nt\private\crt32st\lowio\chsize.c		
.text	0x30435	143	D:\nt\private\crt32st\lowio\chsize.c		
.text	0x30464	152	D:\nt\private\crt32st\lowio\chsize.c		
.text	0x30474	156	D:\nt\private\crt32st\lowio\chsize.c		
.text	0x30483	157	D:\nt\private\crt32st\lowio\chsize.c		
.text	0x30497	162	D:\nt\private\crt32st\lowio\chsize.c		
.text	0x304C1	171	D:\nt\private\crt32st\lowio\chsize.c		
.text	0x304CA	165	D:\nt\private\crt32st\lowio\chsize.c		
.text	0x304D3	166	D:\nt\private\crt32st\lowio\chsize.c		
.text	0x304DD	167	D:\nt\private\crt32st\lowio\chsize.c		
.text	0x304E3	173	D:\nt\private\crt32st\lowio\chsize.c		
.text	0x304F1	177	D:\nt\private\crt32st\lowio\chsize.c		
.text	0x304FA	187	D:\nt\private\crt32st\lowio\chsize.c		
.text	0x30516	213	D:\nt\private\crt32st\lowio\chsize.c		
.text	0x3052E	144	D:\nt\private\crt32st\lowio\chsize.c		
.text	0x30533	215	D:\nt\private\crt32st\lowio\chsize.c		
.text	0x3053A	134	D:\nt\private\crt32st\lowio\chsize.c		
.text	0x30544	135	D:\nt\private\crt32st\lowio\chsize.c		
.text	0x30549	216	D:\nt\private\crt32st\lowio\chsize.c		
.text	0x30552	117	D:\nt\private\crt32st\lowio\setmode.c		
.text	0x30559	120	D:\nt\private\crt32st\lowio\setmode.c		
.text	0x30565	127	D:\nt\private\crt32st\lowio\setmode.c		
.text	0x3056E	133	D:\nt\private\crt32st\lowio\setmode.c		
.text	0x30580	135	D:\nt\private\crt32st\lowio\setmode.c		
.text	0x30588	136	D:\nt\private\crt32st\lowio\setmode.c		
.text	0x3058F	137	D:\nt\private\crt32st\lowio\setmode.c		
.text	0x3059A	138	D:\nt\private\crt32st\lowio\setmode.c		
.text	0x305A1	145	D:\nt\private\crt32st\lowio\setmode.c		
.text	0x305B6	140	D:\nt\private\crt32st\lowio\setmode.c		
.text	0x305C2	121	D:\nt\private\crt32st\lowio\setmode.c		
.text	0x305CC	122	D:\nt\private\crt32st\lowio\setmode.c		
.text	0x305D1	147	D:\nt\private\crt32st\lowio\setmode.c		
.text	0x305E2	50	D:\nt\private\crt32st\string\strdup.c		
.text	0x305E8	53	D:\nt\private\crt32st\string\strdup.c		
.text	0x305EE	56	D:\nt\private\crt32st\string\strdup.c		
.text	0x3060B	57	D:\nt\private\crt32st\string\strdup.c		
.text	0x30636	59	D:\nt\private\crt32st\string\strdup.c		
.text	0x30638	60	D:\nt\private\crt32st\string\strdup.c		
.text	0x30642	46	D:\nt\private\crt32st\string\strupr.c		
.text	0x30648	49	D:\nt\private\crt32st\string\strupr.c		
.text	0x3064F	51	D:\nt\private\crt32st\string\strupr.c		
.text	0x30659	52	D:\nt\private\crt32st\string\strupr.c		
.text	0x3065C	49	D:\nt\private\crt32st\string\strupr.c		
.text	0x30662	55	D:\nt\private\crt32st\string\strupr.c		
.text	0x30664	56	D:\nt\private\crt32st\string\strupr.c		
.text	0x30672	130	D:\nt\private\crt32st\lowio\write.c		
