rva	va	name	storage	source	source_raw
0x00053bbe	0x00063bbe	_prinduc	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00053bfa	0x00063bfa	_inddump	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00053c22	0x00063c22	_prreduc	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00053c82	0x00063c82	_reddump	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00053caa	0x00063caa	_prloop	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00053cde	0x00063cde	_bvtally	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00053e46	0x00063e46	_global_opt	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00053ef2	0x00063ef2	_grstores	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x000540aa	0x000640aa	_gcprop	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x000541e6	0x000641e6	_gcse	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0005425a	0x0006425a	_gcprop_tr	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0005446a	0x0006446a	_gcse1	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0005457e	0x0006457e	_gcse2	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00054706	0x00064706	_find_cp_srcs	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x000547f6	0x000647f6	_find_init	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00054872	0x00064872	_last_asg	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x000548c2	0x000648c2	_addmark	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x000548fa	0x000648fa	_no_mark	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0005490a	0x0006490a	_fixbits	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0005494e	0x0006494e	_fixbits1	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0005496a	0x0006496a	_clear_visited	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x000549de	0x000649de	_fixbits2	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00054afe	0x00064afe	_unfixbits	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00054b82	0x00064b82	_gh_enter	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00054ba2	0x00064ba2	_hgh_enter	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00054c72	0x00064c72	_gh_fix	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00054c8a	0x00064c8a	_hoist_glob_marks	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00054d4a	0x00064d4a	_bits_of	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00054db6	0x00064db6	_nmoptimize	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00054dda	0x00064dda	_extend_bvs	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00054ec2	0x00064ec2	_calc_alt	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00054f5e	0x00064f5e	_calc_pant	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00054f7e	0x00064f7e	_p_uminus	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00054f9a	0x00064f9a	_calc_lpant	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00054fba	0x00064fba	_lp_uminus	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00054fd6	0x00064fd6	_calc_ss	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00054ff2	0x00064ff2	_ss_uminus	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0005500e	0x0006500e	_calc_pcomm	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00055146	0x00065146	_calc_av	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00055336	0x00065336	_calc_ant	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00055492	0x00065492	_children0	external	compiler_contribution_089 [_children0, _children]	c:\c6\\cmerge\
0x0005553a	0x0006553a	_children	external	compiler_contribution_089 [_children0, _children]	c:\c6\\cmerge\
0x000555f2	0x000655f2	_init_NDP	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00055802	0x00065802	_init_fpcache	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00055846	0x00065846	_set_fpreg_tolock	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x000558da	0x000658da	_set_fpreg_toclr	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x000559da	0x000659da	_find_fp	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00055a5e	0x00065a5e	_find_fp_reg	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00055ad6	0x00065ad6	_kick_NDP	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00055c8a	0x00065c8a	_fld_fpreg	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00055d56	0x00065d56	_fld_regvar	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00055e1e	0x00065e1e	_pop_fpreg	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00055eea	0x00065eea	_commit_fp	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00055f1e	0x00065f1e	_clearmap_fp	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00055f52	0x00065f52	_reflreg	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00055ffa	0x00065ffa	_do_reflreg	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x000560d6	0x000660d6	_rew_extrmem	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x000563ba	0x000663ba	_handle_firstreg	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x000564ae	0x000664ae	_ffree_map	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00056552	0x00066552	_fxch_map	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00056612	0x00066612	_ndp_level	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x0005662a	0x0006662a	_patch_fpregs	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x0005671e	0x0006671e	_hi_fp	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00056762	0x00066762	_next_fp	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x000567a6	0x000667a6	_fixdfpreg	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x000567d6	0x000667d6	_is_fpreg	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00056816	0x00066816	_do_fpspill	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x000568ce	0x000668ce	_newunl	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x0005691e	0x0006691e	_freeunl	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00056936	0x00066936	_pushunl	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x0005694e	0x0006694e	_popunl	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x0005698a	0x0006698a	_unloadfp	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00056cce	0x00066cce	_reloadfp	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00056e3e	0x00066e3e	_spill_enregd_var	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00056f4a	0x00066f4a	_spill_base	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00056ff2	0x00066ff2	_reload_all_enregd_vars	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x000570d6	0x000670d6	_reload_fpregvar	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x0005720e	0x0006720e	_sort_fpregs	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00057366	0x00067366	_enregd_level	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x000573de	0x000673de	_spill_partial	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00057442	0x00067442	_c_fstp	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x0005748a	0x0006748a	_c_fldt	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x000574ba	0x000674ba	_c_fxch	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x000574e6	0x000674e6	_c_fdup	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x0005753e	0x0006753e	_c_fld_reg	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x0005756a	0x0006756a	_c_ffree	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00057596	0x00067596	_c_fldz	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x000575ba	0x000675ba	_c_fstp0	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x000575de	0x000675de	_c_fst	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00057616	0x00067616	_c_soft_fls	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x00057672	0x00067672	_is_inorder	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x000576f2	0x000676f2	_prfpreg	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x0005774e	0x0006774e	_dfpreg	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x000577e2	0x000677e2	_drv	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x000578be	0x000678be	_sanity_check_fpregs	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x0005796e	0x0006796e	_dunlstack	external	compiler_contribution_090 [_init_NDP, _init_fpcache, _set_fpreg_tolock...]	c:\c6\\cmerge\
0x000579b2	0x000679b2	_cnstrpush	external	compiler_contribution_091 [_cnstrpush, _cnstrpop, _constr...]	c:\c6\\cmerge\
0x000579ea	0x000679ea	_cnstrpop	external	compiler_contribution_091 [_cnstrpush, _cnstrpop, _constr...]	c:\c6\\cmerge\
0x00057a16	0x00067a16	_constr	external	compiler_contribution_091 [_cnstrpush, _cnstrpop, _constr...]	c:\c6\\cmerge\
0x00057a22	0x00067a22	_constrdepth	external	compiler_contribution_091 [_cnstrpush, _cnstrpop, _constr...]	c:\c6\\cmerge\
0x00057a32	0x00067a32	_constrindex	external	compiler_contribution_091 [_cnstrpush, _cnstrpop, _constr...]	c:\c6\\cmerge\
0x00057a5a	0x00067a5a	_shorten	external	compiler_contribution_091 [_cnstrpush, _cnstrpop, _constr...]	c:\c6\\cmerge\
0x00057a82	0x00067a82	_maybereg	external	compiler_contribution_091 [_cnstrpush, _cnstrpop, _constr...]	c:\c6\\cmerge\
0x00057ade	0x00067ade	_maybeimmed	external	compiler_contribution_091 [_cnstrpush, _cnstrpop, _constr...]	c:\c6\\cmerge\
0x00057b2e	0x00067b2e	_doesnt_force	external	compiler_contribution_091 [_cnstrpush, _cnstrpop, _constr...]	c:\c6\\cmerge\
0x00057bea	0x00067bea	_comma_is	external	compiler_contribution_091 [_cnstrpush, _cnstrpop, _constr...]	c:\c6\\cmerge\
0x00057c0e	0x00067c0e	_needs_ax	external	compiler_contribution_091 [_cnstrpush, _cnstrpop, _constr...]	c:\c6\\cmerge\
0x00057e32	0x00067e32	_wants_ax	external	compiler_contribution_091 [_cnstrpush, _cnstrpop, _constr...]	c:\c6\\cmerge\
0x00057eae	0x00067eae	_is_mconst	external	compiler_contribution_091 [_cnstrpush, _cnstrpop, _constr...]	c:\c6\\cmerge\
0x00057eca	0x00067eca	_notemp	external	compiler_contribution_091 [_cnstrpush, _cnstrpop, _constr...]	c:\c6\\cmerge\
0x00057eee	0x00067eee	_maybe_half	external	compiler_contribution_091 [_cnstrpush, _cnstrpop, _constr...]	c:\c6\\cmerge\
0x00057f1a	0x00067f1a	_is_ndreg	external	compiler_contribution_091 [_cnstrpush, _cnstrpop, _constr...]	c:\c6\\cmerge\
0x00057f3a	0x00067f3a	_is_anyndreg	external	compiler_contribution_091 [_cnstrpush, _cnstrpop, _constr...]	c:\c6\\cmerge\
0x00057f92	0x00067f92	_is_ndreg_internal	external	compiler_contribution_091 [_cnstrpush, _cnstrpop, _constr...]	c:\c6\\cmerge\
0x00058082	0x00068082	_colonpush	external	compiler_contribution_091 [_cnstrpush, _cnstrpop, _constr...]	c:\c6\\cmerge\
0x000580e2	0x000680e2	_convert	external	compiler_contribution_092 [_convert, _coerce, _max_type...]	c:\c6\\cmerge\
0x0005826e	0x0006826e	_coerce	external	compiler_contribution_092 [_convert, _coerce, _max_type...]	c:\c6\\cmerge\
0x00058486	0x00068486	_max_type	external	compiler_contribution_092 [_convert, _coerce, _max_type...]	c:\c6\\cmerge\
0x000585aa	0x000685aa	_remove_longaddr	external	compiler_contribution_092 [_convert, _coerce, _max_type...]	c:\c6\\cmerge\
0x00058602	0x00068602	_typenode	external	compiler_contribution_092 [_convert, _coerce, _max_type...]	c:\c6\\cmerge\
0x0005917e	0x0006917e	_typeintrinsicarg	external	compiler_contribution_092 [_convert, _coerce, _max_type...]	c:\c6\\cmerge\
0x00059352	0x00069352	_reserve_reg	external	compiler_contribution_093 [_reserve_reg, _toocheap, _cheapmode...]	c:\c6\\cmerge\
0x000593d6	0x000693d6	_toocheap	external	compiler_contribution_093 [_reserve_reg, _toocheap, _cheapmode...]	c:\c6\\cmerge\
0x00059506	0x00069506	_cheapmode	external	compiler_contribution_093 [_reserve_reg, _toocheap, _cheapmode...]	c:\c6\\cmerge\
0x0005963a	0x0006963a	_regsize	external	compiler_contribution_093 [_reserve_reg, _toocheap, _cheapmode...]	c:\c6\\cmerge\
0x00059686	0x00069686	_constrain	external	compiler_contribution_093 [_reserve_reg, _toocheap, _cheapmode...]	c:\c6\\cmerge\
0x00059a32	0x00069a32	_sucomp	external	compiler_contribution_094 [_sucomp, _order, _ltor...]	c:\c6\\cmerge\
0x0005a0be	0x0006a0be	_order	external	compiler_contribution_094 [_sucomp, _order, _ltor...]	c:\c6\\cmerge\
0x0005a0fa	0x0006a0fa	_ltor	external	compiler_contribution_094 [_sucomp, _order, _ltor...]	c:\c6\\cmerge\
0x0005a12e	0x0006a12e	_rtol	external	compiler_contribution_094 [_sucomp, _order, _ltor...]	c:\c6\\cmerge\
0x0005a186	0x0006a186	_rtol2	external	compiler_contribution_094 [_sucomp, _order, _ltor...]	c:\c6\\cmerge\
0x0005a1ea	0x0006a1ea	_cqdef_update	external	compiler_contribution_094 [_sucomp, _order, _ltor...]	c:\c6\\cmerge\
0x0005a24e	0x0006a24e	_cqref_update	external	compiler_contribution_094 [_sucomp, _order, _ltor...]	c:\c6\\cmerge\
0x0005a27e	0x0006a27e	_numinregs	external	compiler_contribution_094 [_sucomp, _order, _ltor...]	c:\c6\\cmerge\
0x0005a36a	0x0006a36a	_sufuncalc	external	compiler_contribution_094 [_sucomp, _order, _ltor...]	c:\c6\\cmerge\
0x0005a402	0x0006a402	_type_args	external	compiler_contribution_095 [_type_args, _node_len, _new_op...]	c:\c6\\cmerge\
0x0005a4f6	0x0006a4f6	_node_len	external	compiler_contribution_095 [_type_args, _node_len, _new_op...]	c:\c6\\cmerge\
0x0005a53e	0x0006a53e	_new_op	external	compiler_contribution_095 [_type_args, _node_len, _new_op...]	c:\c6\\cmerge\
0x0005a596	0x0006a596	_freeargs	external	compiler_contribution_095 [_type_args, _node_len, _new_op...]	c:\c6\\cmerge\
0x0005a5ca	0x0006a5ca	_find_temp	external	compiler_contribution_095 [_type_args, _node_len, _new_op...]	c:\c6\\cmerge\
0x0005a626	0x0006a626	_build_lentree	external	compiler_contribution_095 [_type_args, _node_len, _new_op...]	c:\c6\\cmerge\
0x0005a65e	0x0006a65e	_attach_len	external	compiler_contribution_095 [_type_args, _node_len, _new_op...]	c:\c6\\cmerge\
0x0005a67a	0x0006a67a	_do_intrinsic	external	compiler_contribution_095 [_type_args, _node_len, _new_op...]	c:\c6\\cmerge\
0x0005b766	0x0006b766	_hoist_before_intrinsic	external	compiler_contribution_095 [_type_args, _node_len, _new_op...]	c:\c6\\cmerge\
0x0005b786	0x0006b786	_in_hst	external	compiler_contribution_095 [_type_args, _node_len, _new_op...]	c:\c6\\cmerge\
0x0005b7a6	0x0006b7a6	_in_cc	external	compiler_contribution_095 [_type_args, _node_len, _new_op...]	c:\c6\\cmerge\
0x0005b7c6	0x0006b7c6	_is_icall	external	compiler_contribution_095 [_type_args, _node_len, _new_op...]	c:\c6\\cmerge\
0x0005b7ea	0x0006b7ea	_in_name	external	compiler_contribution_095 [_type_args, _node_len, _new_op...]	c:\c6\\cmerge\
0x0005b802	0x0006b802	_expandMD	external	compiler_contribution_096 [_expandMD, _mcondMD, _leamult...]	c:\c6\\cmerge\
0x0005ce1e	0x0006ce1e	_mcondMD	external	compiler_contribution_096 [_expandMD, _mcondMD, _leamult...]	c:\c6\\cmerge\
0x0005cf26	0x0006cf26	_leamult	external	compiler_contribution_096 [_expandMD, _mcondMD, _leamult...]	c:\c6\\cmerge\
0x0005d10a	0x0006d10a	_multcon	external	compiler_contribution_096 [_expandMD, _mcondMD, _leamult...]	c:\c6\\cmerge\
0x0005d246	0x0006d246	_multshift	external	compiler_contribution_096 [_expandMD, _mcondMD, _leamult...]	c:\c6\\cmerge\
0x0005d6f2	0x0006d6f2	_lea_or_mov	external	compiler_contribution_096 [_expandMD, _mcondMD, _leamult...]	c:\c6\\cmerge\
0x0005d83a	0x0006d83a	_sbbtrick	external	compiler_contribution_096 [_expandMD, _mcondMD, _leamult...]	c:\c6\\cmerge\
0x0005da46	0x0006da46	_shifttricks	external	compiler_contribution_096 [_expandMD, _mcondMD, _leamult...]	c:\c6\\cmerge\
0x0005da4a	0x0006da4a	_helper_size	external	compiler_contribution_096 [_expandMD, _mcondMD, _leamult...]	c:\c6\\cmerge\
0x0005da76	0x0006da76	_generate_vcall_thunk	external	compiler_contribution_096 [_expandMD, _mcondMD, _leamult...]	c:\c6\\cmerge\
0x0005db42	0x0006db42	_fclose	external	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
0x0005dc22	0x0006dc22	__freebuf	external	D:\nt\private\crt32st\stdio\_freebuf.c	D:\nt\private\crt32st\stdio\_freebuf.c
0x0005dc52	0x0006dc52	xtoa	static	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
0x0005dcbe	0x0006dcbe	__itoa	external	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
0x0005dcea	0x0006dcea	__ltoa	external	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
0x0005dd1a	0x0006dd1a	__ultoa	external	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
0x0005dd32	0x0006dd32	_remove	external	D:\nt\private\crt32st\dos\unlink.c	D:\nt\private\crt32st\dos\unlink.c
0x0005dd6e	0x0006dd6e	__unlink	external	D:\nt\private\crt32st\dos\unlink.c	D:\nt\private\crt32st\dos\unlink.c
0x0005dd82	0x0006dd82	_DeleteFileA	external		
0x0005dd88	0x0006dd88	__fsopen	external	D:\nt\private\crt32st\stdio\fopen.c	D:\nt\private\crt32st\stdio\fopen.c
0x0005dda8	0x0006dda8	_fopen	external	D:\nt\private\crt32st\stdio\fopen.c	D:\nt\private\crt32st\stdio\fopen.c
0x0005ddc8	0x0006ddc8	__getstream	external	D:\nt\private\crt32st\stdio\stream.c	D:\nt\private\crt32st\stdio\stream.c
0x0005de08	0x0006de08	__openfile	external	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
0x0005df38	0x0006df38	__open	external	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
0x0005df50	0x0006df50	__sopen	external	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
0x0005e248	0x0006e248	_CreateFileA	external		
0x0005e24e	0x0006e24e	_GetFileAttributesA	external		
0x0005e254	0x0006e254	_SetEndOfFile	external		
0x0005e25a	0x0006e25a	__access	external	D:\nt\private\crt32st\dos\access.c	D:\nt\private\crt32st\dos\access.c
0x0005e2ba	0x0006e2ba	__chsize	external	D:\nt\private\crt32st\lowio\chsize.c	D:\nt\private\crt32st\lowio\chsize.c
0x0005e40a	0x0006e40a	__setmode	external	D:\nt\private\crt32st\lowio\setmode.c	D:\nt\private\crt32st\lowio\setmode.c
0x0005e49a	0x0006e49a	_fprintf	external	D:\nt\private\crt32st\stdio\fprintf.c	D:\nt\private\crt32st\stdio\fprintf.c
0x0005e4da	0x0006e4da	__stbuf	external	D:\nt\private\crt32st\stdio\_sftbuf.c	D:\nt\private\crt32st\stdio\_sftbuf.c
0x0005e572	0x0006e572	__ftbuf	external	D:\nt\private\crt32st\stdio\_sftbuf.c	D:\nt\private\crt32st\stdio\_sftbuf.c
0x0005e5ca	0x0006e5ca	__output	external	D:\nt\private\crt32st\stdio\output.c	D:\nt\private\crt32st\stdio\output.c
0x0005ed0a	0x0006ed0a	write_char	static	D:\nt\private\crt32st\stdio\output.c	D:\nt\private\crt32st\stdio\output.c
0x0005ed56	0x0006ed56	write_multi_char	static	D:\nt\private\crt32st\stdio\output.c	D:\nt\private\crt32st\stdio\output.c
0x0005ed82	0x0006ed82	write_string	static	D:\nt\private\crt32st\stdio\output.c	D:\nt\private\crt32st\stdio\output.c
0x0005edb2	0x0006edb2	write_wstring	static	D:\nt\private\crt32st\stdio\output.c	D:\nt\private\crt32st\stdio\output.c
0x0005ede6	0x0006ede6	get_int_arg	static	D:\nt\private\crt32st\stdio\output.c	D:\nt\private\crt32st\stdio\output.c
0x0005edf6	0x0006edf6	get_long_arg	static	D:\nt\private\crt32st\stdio\output.c	D:\nt\private\crt32st\stdio\output.c
0x0005ee0a	0x0006ee0a	_fread	external	D:\nt\private\crt32st\stdio\fread.c	D:\nt\private\crt32st\stdio\fread.c
0x0005ef2a	0x0006ef2a	_free	external	D:\nt\private\crt32st\heap\free.c	D:\nt\private\crt32st\heap\free.c
0x0005ef9a	0x0006ef9a	_fseek	external	D:\nt\private\crt32st\stdio\fseek.c	D:\nt\private\crt32st\stdio\fseek.c
0x0005f02a	0x0006f02a	_ftell	external	D:\nt\private\crt32st\stdio\ftell.c	D:\nt\private\crt32st\stdio\ftell.c
0x0005f18a	0x0006f18a	_fwrite	external	D:\nt\private\crt32st\stdio\fwrite.c	D:\nt\private\crt32st\stdio\fwrite.c
0x0005f2da	0x0006f2da	_get_err	external	compiler_contribution_118 [_get_err, _get_msg, _get_message...]	c:\c6\\cmerge\
0x0005f35a	0x0006f35a	_get_msg	external	compiler_contribution_118 [_get_err, _get_msg, _get_message...]	c:\c6\\cmerge\
0x0005f3ee	0x0006f3ee	_get_message	external	compiler_contribution_118 [_get_err, _get_msg, _get_message...]	c:\c6\\cmerge\
0x0005f45a	0x0006f45a	_get_int	external	compiler_contribution_118 [_get_err, _get_msg, _get_message...]	c:\c6\\cmerge\
0x0005f49a	0x0006f49a	_mark_pos	external	compiler_contribution_118 [_get_err, _get_msg, _get_message...]	c:\c6\\cmerge\
0x0005f4ee	0x0006f4ee	_nearest	external	compiler_contribution_118 [_get_err, _get_msg, _get_message...]	c:\c6\\cmerge\
0x0005f56a	0x0006f56a	_fgets	external	D:\nt\private\crt32st\stdio\fgets.c	D:\nt\private\crt32st\stdio\fgets.c
0x0005f5fa	0x0006f5fa	_getattrib	external	compiler_contribution_120 [_getattrib, _do_type, _p2type]	c:\c6\\cmerge\
0x0005fbf2	0x0006fbf2	_do_type	external	compiler_contribution_120 [_getattrib, _do_type, _p2type]	c:\c6\\cmerge\
0x0005fcee	0x0006fcee	_p2type	external	compiler_contribution_120 [_getattrib, _do_type, _p2type]	c:\c6\\cmerge\
